,kboTIME,x,y,z
0,2454852.752563348,-5463339134.413271,2434520502.7329845,184680230.73355138
1,2455640.371639537,-5504818987.587124,2249530905.5880704,196963064.32940093
2,2455648.0897626393,-5506499517.964008,2266384341.42585,197079188.97944027
3,2455669.5703568896,-5524774735.293999,2310611667.5841365,197408844.85612324
4,2455673.7744260174,-5530535560.532886,2318378919.8985233,197471356.5041179
5,2455691.9909172463,-5562696170.91509,2346758626.2345824,197745799.64856726
6,2455751.1169019104,-5710951232.399147,2354453591.950481,198647105.0778461
7,2455960.8828357374,-5593412602.27337,2019007291.633719,201821829.07612804
8,2456004.7491535963,-5552570163.700002,2102649428.6341403,202476870.13361585
9,2456372.7426305464,-5597282206.433479,1962283083.2405992,207925088.8974286
